,xA,yA,zA,xC,yC,zC,A1,A2,A3,B,C1,C2,C3,rA1,rA2,rA3,rB,rC1,rC2,rC3,rA,rC,TF,OF
39395,0.65,0.25,0.1,0.35,0.3,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9914999999999998,0.8601298894206942,0.5975395430579965
39396,0.65,0.25,0.1,0.35,0.35,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9794999999999998,0.8607092480888785,0.6011619095731245
39397,0.65,0.25,0.1,0.35,0.4,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9675,0.8612930104334005,0.6048284625158831
39398,0.65,0.25,0.1,0.35,0.45,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9554999999999998,0.8618812268539892,0.6085400153413449
39399,0.65,0.25,0.1,0.35,0.5,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9435,0.8624739485224141,0.6122974015950604
39400,0.65,0.25,0.1,0.35,0.55,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9315,0.8630712273973236,0.6161014755371472
39401,0.65,0.25,0.1,0.35,0.6,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9195,0.86367311623943,0.619953112789789
39402,0.65,0.25,0.1,0.4,0.0,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.044,0.8576457480532568,0.5821917808219178
39403,0.65,0.25,0.1,0.4,0.05,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.032,0.858206414596522,0.5856299212598425
39404,0.65,0.25,0.1,0.4,0.1,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0200000000000005,0.8587712730391761,0.589108910891089
39405,0.65,0.25,0.1,0.4,0.15,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.008,0.8593403705695799,0.5926294820717131
39406,0.65,0.25,0.1,0.4,0.2,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9960000000000002,0.8599137550870302,0.596192384769539
39407,0.65,0.25,0.1,0.4,0.25,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.984,0.8604914752151983,0.5997983870967741
39408,0.65,0.25,0.1,0.4,0.3,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.972,0.8610735803158763,0.603448275862069
39409,0.65,0.25,0.1,0.4,0.35,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9600000000000002,0.8616601205030356,0.6071428571428571
39410,0.65,0.25,0.1,0.4,0.4,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.948,0.8622511466572096,0.6108829568788501
39411,0.65,0.25,0.1,0.4,0.45,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9360000000000002,0.8628467104402063,0.6146694214876032
39412,0.65,0.25,0.1,0.4,0.5,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9240000000000002,0.8634468643101627,0.6185031185031185
39413,0.65,0.25,0.1,0.4,0.55,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9120000000000001,0.8640516615369463,0.6223849372384936
39414,0.65,0.25,0.1,0.45,0.0,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0245,0.8585589569049913,0.5877994566559643
39415,0.65,0.25,0.1,0.45,0.05,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0125,0.8591264592027654,0.5913043478260869
39416,0.65,0.25,0.1,0.45,0.1,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.0005,0.8596982304411903,0.5948512871782053
39417,0.65,0.25,0.1,0.45,0.15,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9885000000000002,0.8602743189707028,0.5984410359567512
39418,0.65,0.25,0.1,0.45,0.2,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9765000000000001,0.8608547738746694,0.6020743738932456
39419,0.65,0.25,0.1,0.45,0.25,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9645000000000001,0.861439644983326,0.605752099770934
39420,0.65,0.25,0.1,0.45,0.3,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9525,0.8620289828880391,0.6094750320102433
39421,0.65,0.25,0.1,0.45,0.35,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9405000000000001,0.8626228389558935,0.6132440092759598
39422,0.65,0.25,0.1,0.45,0.4,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9285,0.8632212653446164,0.6170598911070779
39423,0.65,0.25,0.1,0.45,0.45,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9164999999999999,0.863824315017849,0.6209235585703105
39424,0.65,0.25,0.1,0.45,0.5,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9045,0.864432041760772,0.6248359149383039
39425,0.65,0.25,0.1,0.5,0.0,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,2.005,0.8594833129070288,0.5935162094763092
39426,0.65,0.25,0.1,0.5,0.05,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9930000000000003,0.8600577767400938,0.5970898143502257
39427,0.65,0.25,0.1,0.5,0.1,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.981,0.860636588454582,0.6007067137809187
39428,0.65,0.25,0.1,0.5,0.15,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.969,0.8612197975990001,0.6043676993397663
39429,0.65,0.25,0.1,0.5,0.2,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9570000000000003,0.8618074544775985,0.6080735820132855
39430,0.65,0.25,0.1,0.5,0.25,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.945,0.8623996101648372,0.6118251928020565
39431,0.65,0.25,0.1,0.5,0.3,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9329999999999998,0.8629963165201812,0.6156233833419555
39432,0.65,0.25,0.1,0.5,0.35,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.921,0.8635976262032425,0.6194690265486725
39433,0.65,0.25,0.1,0.5,0.4,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.909,0.8642035926892702,0.6233630172865374
39434,0.65,0.25,0.1,0.5,0.45,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.897,0.8648142702850049,0.6273062730627306
39435,0.65,0.25,0.1,0.55,0.0,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9855000000000003,0.8604190214154681,0.5993452530848652
39436,0.65,0.25,0.1,0.55,0.05,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9735000000000003,0.8610005756695372,0.6029896123638205
39437,0.65,0.25,0.1,0.55,0.1,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9615000000000002,0.8615865587042176,0.6066785623247514
39438,0.65,0.25,0.1,0.55,0.15,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9495,0.8621770213034253,0.6104129263913823
39439,0.65,0.25,0.1,0.55,0.2,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9375000000000002,0.8627720150304923,0.6141935483870967
39440,0.65,0.25,0.1,0.55,0.25,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9255,0.8633715922431797,0.6180212931706051
39441,0.65,0.25,0.1,0.55,0.3,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9135000000000002,0.8639758061090342,0.6218970472955316
39442,0.65,0.25,0.1,0.55,0.35,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9015000000000002,0.8645847106211062,0.6258217196949776
39443,0.65,0.25,0.1,0.55,0.4,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8895000000000002,0.8651983606140317,0.6297962423921671
39444,0.65,0.25,0.1,0.6,0.0,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9660000000000002,0.8613662928617496,0.60528992878942
39445,0.65,0.25,0.1,0.6,0.05,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9540000000000002,0.8619550696238686,0.6090071647901739
39446,0.65,0.25,0.1,0.6,0.1,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9420000000000002,0.8625483580853144,0.6127703398558186
39447,0.65,0.25,0.1,0.6,0.15,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9300000000000002,0.8631462103041558,0.616580310880829
39448,0.65,0.25,0.1,0.6,0.2,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9180000000000001,0.8637486791424476,0.6204379562043795
39449,0.65,0.25,0.1,0.6,0.25,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9060000000000001,0.8643558182818116,0.6243441762854144
39450,0.65,0.25,0.1,0.6,0.3,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.894,0.8649676822393809,0.6282998944033791
39451,0.65,0.25,0.1,0.6,0.35,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8820000000000001,0.8655843263841183,0.6323060573857597
39452,0.65,0.25,0.1,0.65,0.0,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9465000000000001,0.8623253429104238,0.611353711790393
39453,0.65,0.25,0.1,0.65,0.05,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9345000000000003,0.8629214775689888,0.6151460325665545
39454,0.65,0.25,0.1,0.65,0.1,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9225,0.8635222089285356,0.6189856957087125
39455,0.65,0.25,0.1,0.65,0.15,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9105000000000003,0.8641275903614992,0.6228735933001831
39456,0.65,0.25,0.1,0.65,0.2,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8985000000000003,0.8647376760698041,0.6268106399789306
39457,0.65,0.25,0.1,0.65,0.25,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8865,0.8653525211010404,0.6307977736549165
39458,0.65,0.25,0.1,0.65,0.3,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8745,0.865972181365023,0.6348359562550013
39459,0.65,0.25,0.1,0.7,0.0,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.927,0.8632963926228445,0.617540217955371
39460,0.65,0.25,0.1,0.7,0.05,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.915,0.8639000239713907,0.6214099216710183
39461,0.65,0.25,0.1,0.7,0.1,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.903,0.8645083391713319,0.6253284287966369
39462,0.65,0.25,0.1,0.7,0.15,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.891,0.865121392951214,0.6292966684294024
39463,0.65,0.25,0.1,0.7,0.2,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8789999999999998,0.8657392408955529,0.6333155934007452
39464,0.65,0.25,0.1,0.7,0.25,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.867,0.8663619394616335,0.6373861810391002
39465,0.65,0.25,0.1,0.75,0.0,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.9075,0.8642796686270439,0.6238532110091743
39466,0.65,0.25,0.1,0.75,0.05,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8955000000000002,0.8648909389719754,0.6278026905829596
39467,0.65,0.25,0.1,0.75,0.1,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8835,0.8655069825358033,0.6318024953543934
39468,0.65,0.25,0.1,0.75,0.15,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8715,0.8661278554465305,0.6358535933742987
39469,0.65,0.25,0.1,0.75,0.2,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8595,0.8667536147156301,0.6399569776821726
39470,0.65,0.25,0.1,0.8,0.0,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8880000000000003,0.8652754032940646,0.6302966101694913
39471,0.65,0.25,0.1,0.8,0.05,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8760000000000003,0.865894458566501,0.6343283582089551
39472,0.65,0.25,0.1,0.8,0.1,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.864,0.866518378713377,0.6384120171673819
39473,0.65,0.25,0.1,0.8,0.15,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8520000000000003,0.8671472213071713,0.6425485961123109
39474,0.65,0.25,0.1,0.85,0.0,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8685,0.8662838349210376,0.6368744982606368
39475,0.65,0.25,0.1,0.85,0.05,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8565,0.8669108247929608,0.6409911123081066
39476,0.65,0.25,0.1,0.85,0.1,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8445,0.8675427735566044,0.6451612903225806
39477,0.65,0.25,0.1,0.9,0.0,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.849,0.8673052079213084,0.6435911303407247
39478,0.65,0.25,0.1,0.9,0.05,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8370000000000002,0.8679402859262032,0.647795318454001
39479,0.65,0.25,0.1,0.95,0.0,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8784999999999998,1.8295000000000001,0.8683397730219302,0.6504509428805684
39480,0.65,0.3,0.05,0.0,0.0,1.0,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.2,0.8468594488546853,0.5409090909090909
39481,0.65,0.3,0.05,0.0,0.05,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1879999999999997,0.8473559059334352,0.5438756855575869
39482,0.65,0.3,0.05,0.0,0.1,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.176,0.8478559028131031,0.5468749999999999
39483,0.65,0.3,0.05,0.0,0.15,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.164,0.8483594774879747,0.5499075785582255
39484,0.65,0.3,0.05,0.0,0.2,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.152,0.8488666684980337,0.5529739776951672
39485,0.65,0.3,0.05,0.0,0.25,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.14,0.8493775149387958,0.5560747663551401
39486,0.65,0.3,0.05,0.0,0.3,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.128,0.8498920564713537,0.5592105263157894
39487,0.65,0.3,0.05,0.0,0.35,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.116,0.8504103333326414,0.5623818525519848
39488,0.65,0.3,0.05,0.0,0.4,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.104,0.8509323863459242,0.5655893536121672
39489,0.65,0.3,0.05,0.0,0.45,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.092,0.851458256931516,0.5688336520076481
39490,0.65,0.3,0.05,0.0,0.5,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.08,0.851987987117736,0.5721153846153846
39491,0.65,0.3,0.05,0.0,0.55,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.068,0.852521619552105,0.5754352030947775
39492,0.65,0.3,0.05,0.0,0.6,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.056,0.8530591975127911,0.5787937743190661
39493,0.65,0.3,0.05,0.0,0.65,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.044,0.8536007649203096,0.5821917808219178
39494,0.65,0.3,0.05,0.0,0.7,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.032,0.8541463663494856,0.5856299212598425
39495,0.65,0.3,0.05,0.0,0.75,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.02,0.8546960470416836,0.5891089108910891
39496,0.65,0.3,0.05,0.0,0.8,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.008,0.8552498529173125,0.5926294820717131
39497,0.65,0.3,0.05,0.0,0.85,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,1.996,0.8558078305886149,0.5961923847695391
39498,0.65,0.3,0.05,0.0,0.9,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,1.984,0.8563700273727437,0.5997983870967741
39499,0.65,0.3,0.05,0.0,0.95,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,1.972,0.856936491305139,0.603448275862069
39500,0.65,0.3,0.05,0.05,0.0,0.95,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1805,0.8476679867628675,0.5457463884430177
39501,0.65,0.3,0.05,0.05,0.05,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1685000000000003,0.8481702152776557,0.5487664284067326
39502,0.65,0.3,0.05,0.05,0.1,0.85,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1565000000000003,0.8486760456105688,0.5518200788314397
39503,0.65,0.3,0.05,0.05,0.15,0.8,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1445000000000003,0.8491855166476321,0.5549079039403123
39504,0.65,0.3,0.05,0.05,0.2,0.75,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1325000000000003,0.8496986678366564,0.5580304806565064
39505,0.65,0.3,0.05,0.05,0.25,0.7,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1205,0.850215539197418,0.5611883989625088
39506,0.65,0.3,0.05,0.05,0.3,0.65,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.1085000000000003,0.8507361713320641,0.564382262271757
39507,0.65,0.3,0.05,0.05,0.35,0.6,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0965,0.8512606054357448,0.5676126878130218
39508,0.65,0.3,0.05,0.05,0.4,0.55,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0845000000000002,0.8517888833074779,0.5708803070280641
39509,0.65,0.3,0.05,0.05,0.45,0.5,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0725000000000002,0.852321047361256,0.5741857659831121
39510,0.65,0.3,0.05,0.05,0.5,0.45,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0605,0.8528571406373971,0.57752972579471
39511,0.65,0.3,0.05,0.05,0.55,0.4,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0485,0.8533972068141488,0.5809128630705394
39512,0.65,0.3,0.05,0.05,0.6,0.35,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0365,0.8539412902195512,0.5843358703658237
39513,0.65,0.3,0.05,0.05,0.65,0.3,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0245,0.8544894358435663,0.5877994566559643
39514,0.65,0.3,0.05,0.05,0.7,0.25,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0125,0.8550416893504778,0.5913043478260869
39515,0.65,0.3,0.05,0.05,0.75,0.2,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.0005,0.8555980970915739,0.5948512871782053
39516,0.65,0.3,0.05,0.05,0.8,0.15,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,1.9885000000000002,0.8561587061181148,0.5984410359567512
39517,0.65,0.3,0.05,0.05,0.85,0.1,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,1.9765,0.8567235641945963,0.6020743738932456
39518,0.65,0.3,0.05,0.05,0.9,0.05,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,1.9645000000000001,0.857292719812316,0.605752099770934
39519,0.65,0.3,0.05,0.1,0.0,0.9,Cs,MA,FA,Pb,Cl,Br,I,1.67,2.16,2.53,1.19,1.81,1.96,2.2,1.8599999999999999,2.161,0.8484859346914674,0.5506709856547894
